RecordID,CallNumber,CallDateTime,Priority,District,Description,IncidentLocation,ZipCode,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,Community_Statistical_Areas,Census_Tracts,VRIZones,Location,year,month,Latitude,Longitude
7276939,P191393183,05/19/2019 05:41:00 PM,Non-Emergency,SE,Business Check,2500 ORLEANS ST,21224.0,McElderry Park,Southeastern,221.0,13.0,D5,Patterson Park North & East,Census Tract 602,,"2500 ORLEANS ST
BALTIMORE, MD
(39.295656, -76.58152)",2019,5,39.295749,-76.581248
7319252,P191392933,05/19/2019 04:49:00 PM,Non-Emergency,WD,Hot Spot Check,N CAREY ST/LAURENS ST,21217.0,Sandtown-Winchester,Western,743.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1601,Central,"N CAREY ST
BALTIMORE, MD",2019,5,39.2968604,-76.6385903
7444115,P191392771,05/19/2019 04:12:00 PM,Non-Emergency,WD,Traffic Stop,1500 LAURENS ST,21217.0,Sandtown-Winchester,Western,743.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,"1500 LAURENS ST
BALTIMORE, MD
(39.303207, -76.642171)",2019,5,39.303387,-76.641965
7297267,P191392672,05/19/2019 03:55:00 PM,Non-Emergency,CD,Business Check,600 LAURENS ST,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1403,,"600 LAURENS ST
BALTIMORE, MD
(39.3043, -76.635596)",2019,5,39.304312,-76.635779
7403244,P191392992,05/19/2019 05:02:00 PM,Non-Emergency,WD,Hot Spot Check,1800 N MOUNT ST,21217.0,Sandtown-Winchester,Western,742.0,7.0,D9,Sandtown-Winchester/Harlem Park,Census Tract 1502,Western,"1800 N MOUNT ST
BALTIMORE, MD
(39.309009, -76.644937)",2019,5,39.308997500000004,-76.64515880393586
7319181,P191393047,05/19/2019 05:12:00 PM,Non-Emergency,WD,Hot Spot Check,1800 CLIFTON AV,21217.0,Mondawmin,Western,731.0,7.0,D9,Greater Mondawmin,Census Tract 1504,Western,"1800 CLIFTON AV
BALTIMORE, MD
(39.311978, -76.647058)",2019,5,39.312163549999994,-76.64706946972892
7266614,P191393011,05/19/2019 05:06:00 PM,Non-Emergency,WD,Hot Spot Check,1700 N MOUNT ST,21217.0,Sandtown-Winchester,Western,742.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1502,Western,"1700 N MOUNT ST
BALTIMORE, MD
(39.308016, -76.644883)",2019,5,39.308127,-76.645024
7444118,P191393173,05/19/2019 05:39:00 PM,Non-Emergency,NE,Business Check,3400 BELAIR RD,21213.0,Belair-Edison,Northeastern,432.0,13.0,D5,Belair-Edison,Census Tract 801.01,Northeastern,"3400 BELAIR RD
BALTIMORE, MD
(39.322408, -76.572563)",2019,5,39.3226174,-76.5726034
7306787,P191392897,05/19/2019 04:43:00 PM,Low,ND,LARCENY,2500 N CHARLES ST,21218.0,Charles Village,Northern,512.0,12.0,D2,Greater Charles Village/Barclay,Census Tract 1206,,"2500 N CHARLES ST
BALTIMORE, MD
(39.318269, -76.617016)",2019,5,39.317974,-76.61712
7319278,P191393133,05/19/2019 05:32:00 PM,Non-Emergency,WD,Hot Spot Check,1900 PENROSE AV,21223.0,Penrose/Fayette Street Outreach,Western,714.0,9.0,D8,Southwest Baltimore,Census Tract 2001,,"1900 PENROSE AV
BALTIMORE, MD
(39.291227, -76.647571)",2019,5,39.29141395,-76.64758140709318
7306839,P191393095,05/19/2019 05:24:00 PM,Non-Emergency,WD,Business Check,1200 LAURENS ST,21217.0,Sandtown-Winchester,Western,743.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,Central,"1200 LAURENS ST
BALTIMORE, MD
(39.303382, -76.63832)",2019,5,39.30362045,-76.63837259979513
7297211,P191392918,05/19/2019 04:46:00 PM,Non-Emergency,NE,Hot Spot Check,2800 PELHAM AV,21213.0,Belair-Edison,Northeastern,432.0,13.0,D5,Belair-Edison,Census Tract 801.01,,"2800 PELHAM AV
BALTIMORE, MD
(39.325598, -76.572204)",2019,5,39.325728600000005,-76.57203397793234
7319225,P191392843,05/19/2019 04:30:00 PM,Non-Emergency,WD,Business Check,1200 LAURENS ST,21217.0,Sandtown-Winchester,Western,743.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,Central,"1200 LAURENS ST
BALTIMORE, MD
(39.303382, -76.63832)",2019,5,39.30362045,-76.63837259979513
7297330,P191393223,05/19/2019 05:49:00 PM,Non-Emergency,WD,Business Check,2400 REISTERSTOWN RD,21217.0,Parkview/Woodbrook,Western,732.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1304,,"2400 REISTERSTOWN RD
BALTIMORE, MD
(39.315761, -76.649396)",2019,5,39.315620249999995,-76.64959547621125
7444117,P191393076,05/19/2019 05:19:00 PM,Non-Emergency,NW,Hot Spot Check,5300 CORDELIA AV,21215.0,Arlington,Northwestern,633.0,5.0,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.01,Northwestern,"5300 CORDELIA AV
BALTIMORE, MD
(39.347132, -76.683107)",2019,5,39.347548,-76.683573
7306882,P191393101,05/19/2019 05:25:00 PM,Non-Emergency,NE,Business Check,800 E 25TH ST,21218.0,Coldstream Homestead Montebello,Northeastern,411.0,14.0,D5,Midway/Coldstream,Census Tract 908,,"800 E 25TH ST
BALTIMORE, MD
(39.318165, -76.601858)",2019,5,39.31828,-76.601879
7444188,P191392867,05/19/2019 04:36:00 PM,Non-Emergency,WD,Business Check,900 BENNETT PL,21223.0,Harlem Park,Western,713.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1601,Central,"900 BENNETT PL
BALTIMORE, MD
(39.295017, -76.632322)",2019,5,39.2951611,-76.63246180861641
6147202,P191023036,04/12/2019 04:04:00 PM,Low,CD,LARCENY,500 N CHARLES ST,21201.0,Mount Vernon,Central,142.0,11.0,D8,Midtown,Census Tract 1102,,"500 N CHARLES ST
BALTIMORE, MD",2019,4,39.3111677,-76.6165627
6147408,P191013355,04/11/2019 05:02:00 PM,Low,CD,PANHANDLER,1200 N CHARLES ST,21201.0,Mid-Town Belvedere,Central,141.0,12.0,D8,Midtown,Census Tract 1102,,"1200 N CHARLES ST
BALTIMORE, MD",2019,4,39.3111677,-76.6165627
7319329,P191394090,05/19/2019 09:11:00 PM,Non-Emergency,ED,COMMUNITY ENGAGE,900 N CENTRAL AV,21202.0,Oldtown,Eastern,312.0,12.0,D5,Oldtown/Middle East,Census Tract 1002,,"900 N CENTRAL AV
BALTIMORE, MD
(39.30067, -76.60025)",2019,5,39.3004,-76.600343
7287966,P191393501,05/19/2019 06:53:00 PM,Non-Emergency,WD,Hot Spot Check,2400 REISTERSTOWN RD,21217.0,Parkview/Woodbrook,Western,732.0,7.0,D2,Penn North/Reservoir Hill,Census Tract 1304,,"2400 REISTERSTOWN RD
BALTIMORE, MD
(39.315761, -76.649396)",2019,5,39.315620249999995,-76.64959547621125
7287898,P191393436,05/19/2019 06:40:00 PM,Non-Emergency,ND,Business Check,1000 W 36TH ST,21211.0,Hampden,Northern,531.0,7.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1306,,"1000 W 36TH ST
BALTIMORE, MD
(39.331079, -76.633032)",2019,5,39.3312352,-76.6328312
7287928,P191393807,05/19/2019 08:03:00 PM,Non-Emergency,WD,Hot Spot Check,2500 W FRANKLIN ST,21223.0,Rosemont Homeowners/Tenants,Western,721.0,9.0,D8,Greater Rosemont,Census Tract 1605,,"2500 W FRANKLIN ST
BALTIMORE, MD
(39.293466, -76.656425)",2019,5,39.2936048,-76.6564172034251
7403250,P191393769,05/19/2019 07:53:00 PM,Non-Emergency,NW,Traffic Stop,5100 REISTERSTOWN RD,21215.0,Woodmere,Northwestern,623.0,6.0,D1,Glen-Fallstaff,Census Tract 2801.01,Northwestern,"5100 REISTERSTOWN RD
BALTIMORE, MD
(39.34225, -76.682576)",2019,5,39.3420312,-76.6825404
7297331,P191393416,05/19/2019 06:36:00 PM,Non-Emergency,ND,Business Check,1100 W 36TH ST,21211.0,Hampden,Northern,531.0,7.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1306,,"1100 W 36TH ST
BALTIMORE, MD
(39.331044, -76.63399)",2019,5,39.3311537,-76.63400151533173
7287992,P191394056,05/19/2019 09:04:00 PM,Non-Emergency,WD,Traffic Stop,1300 N CALHOUN ST,21217.0,Sandtown-Winchester,Western,743.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,,"1300 N CALHOUN ST
BALTIMORE, MD
(39.303946, -76.640408)",2019,5,39.303444,-76.64052
7287973,P191393580,05/19/2019 07:10:00 PM,Non-Emergency,CD,Hot Spot Check,1500 SHIELDS PL,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 SHIELDS PL
BALTIMORE, MD
(39.301093, -76.634262)",2019,5,39.301347,-76.63468
7319296,P191393704,05/19/2019 07:37:00 PM,Non-Emergency,SE,Hot Spot Check,200 MASON CT,21231.0,Perkins Homes,Southeastern,211.0,12.0,D7,Harbor East/Little Italy,Census Tract 301,,"200 MASON CT
BALTIMORE, MD
(39.28886, -76.595938)",2019,5,39.289069,-76.595177
7266717,P191393881,05/19/2019 08:21:00 PM,Non-Emergency,ED,Traffic Stop,1400 AISQUITH ST,21202.0,Oliver,Eastern,343.0,12.0,D5,Greenmount East,Census Tract 909,,"1400 AISQUITH ST
BALTIMORE, MD
(39.311759, -76.602623)",2019,5,39.30621755,-76.60253729568839
7266656,P191393256,05/19/2019 05:58:00 PM,Non-Emergency,WD,Hot Spot Check,800 VINE ST,21201.0,Poppleton,Western,712.0,9.0,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1801,,"800 VINE ST
BALTIMORE, MD
(39.290575, -76.629806)",2019,5,39.290661,-76.630324
7444246,P191393468,05/19/2019 06:48:00 PM,Non-Emergency,SE,Traffic Stop,GOUGH ST/S CONKLING ST,21224.0,Highlandtown,Southeastern,231.0,2.0,D6,Highlandtown,Census Tract 2608,,"S GOUGH ST
BALTIMORE, MD",2019,5,39.287327,-76.6001595
7319314,P191393802,05/19/2019 08:02:00 PM,Non-Emergency,NW,Hot Spot Check,4800 CORDELIA AV,21215.0,Langston Hughes,Northwestern,613.0,6.0,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"4800 CORDELIA AV
BALTIMORE, MD
(39.342678, -76.678395)",2019,5,39.342364,-76.678314
7287902,P191393867,05/19/2019 08:18:00 PM,Non-Emergency,ED,COMMUNITY ENGAGE,2400 BRENTWOOD AV,21218.0,Barclay,Eastern,341.0,12.0,D2,Greater Charles Village/Barclay,Census Tract 1203,,"2400 BRENTWOOD AV
BALTIMORE, MD
(39.316325, -76.610403)",2019,5,39.3163409,-76.61060620018065
7287967,P191393655,05/19/2019 07:26:00 PM,Non-Emergency,ND,Hot Spot Check,5300 YORK RD,21212.0,Homeland,Northern,523.0,4.0,D2,North Baltimore/Guilford/Homeland,Census Tract 2712,,"5300 YORK RD
BALTIMORE, MD
(39.354463, -76.609868)",2019,5,39.3544619,-76.6100933
7276913,P191393590,05/19/2019 07:12:00 PM,Non-Emergency,NE,Business Check,3200 BELAIR RD,21213.0,Belair-Edison,Northeastern,434.0,13.0,D5,Belair-Edison,Census Tract 801.02,,"3200 BELAIR RD
BALTIMORE, MD
(39.320815, -76.57456)",2019,5,39.321236,-76.574312
7266675,P191393616,05/19/2019 07:17:00 PM,Low,NE,OTHER,3400 BELAIR RD,21213.0,Belair-Edison,Northeastern,432.0,13.0,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"3400 BELAIR RD
BALTIMORE, MD
(39.322408, -76.572563)",2019,5,39.3226174,-76.5726034
7306842,P191393290,05/19/2019 06:04:00 PM,Non-Emergency,NE,Traffic Stop,3400 CHESTERFIELD AV,21213.0,Belair-Edison,Northeastern,432.0,13.0,D5,Belair-Edison,Census Tract 2603.01,Northeastern,"3400 CHESTERFIELD AV
BALTIMORE, MD
(39.321721, -76.565584)",2019,5,39.321845249999996,-76.56541048570361
7403404,P191393905,05/19/2019 08:28:00 PM,Non-Emergency,SW,COMMUNITY ENGAGE,800 N WOODINGTON RD,21229.0,Edmondson Village,Southwestern,844.0,8.0,D10,Edmondson Village,Census Tract 1608.01,,"800 N WOODINGTON RD
BALTIMORE, MD
(39.296338, -76.68608)",2019,5,39.29632565,-76.68633555739606
7297279,P191393312,05/19/2019 06:10:00 PM,Non-Emergency,NE,Hot Spot Check,FRANKFORD AV/SINCLAIR LN,21206.0,Frankford,Northeastern,444.0,2.0,D4,Cedonia/Frankford,Census Tract 2602.03,,"FRANKFORD AV
BALTIMORE, MD",2019,5,39.338496,-76.551847
7444119,P191393293,05/19/2019 06:05:00 PM,Non-Emergency,CD,Hot Spot Check,1500 PENNSYLVANIA AV,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 PENNSYLVANIA AV
BALTIMORE, MD
(39.301922, -76.632707)",2019,5,39.301943449999996,-76.63308235047194
7403353,P191393834,05/19/2019 08:11:00 PM,Non-Emergency,CD,Traffic Stop,1500 PENNSYLVANIA AV,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1402,Central,"1500 PENNSYLVANIA AV
BALTIMORE, MD
(39.301922, -76.632707)",2019,5,39.301943449999996,-76.63308235047194
7319259,P191393615,05/19/2019 07:17:00 PM,Non-Emergency,NE,Traffic Stop,5200 MORAVIA RD,21206.0,Frankford,Northeastern,443.0,2.0,D4,Cedonia/Frankford,Census Tract 2602.01,,"5200 MORAVIA RD
BALTIMORE, MD
(39.324029, -76.549906)",2019,5,39.32441815,-76.54963936225492
7306876,P191394032,05/19/2019 08:59:00 PM,Non-Emergency,CD,Hot Spot Check,CUMBERLAND ST/PENNSYLVANIA AV,21217.0,Sandtown-Winchester,Central,131.0,7.0,D9,Upton/Druid Heights,Census Tract 1501,Western,"CUMBERLAND ST
BALTIMORE, MD",2019,5,39.3089935,-76.6420915
7403304,P191394066,05/19/2019 09:05:00 PM,Non-Emergency,NE,Hot Spot Check,3200 BELAIR RD,21213.0,Clifton Park,Northeastern,431.0,14.0,D5,Belair-Edison,Census Tract 801.01,,"3200 BELAIR RD
BALTIMORE, MD
(39.320815, -76.57456)",2019,5,39.321236,-76.574312
7266764,P191393644,05/19/2019 07:24:00 PM,Non-Emergency,NE,INV STOP,4800 HARFORD RD,21214.0,Lauraville,Northeastern,421.0,3.0,D4,Lauraville,Census Tract 2703.01,,"4800 HARFORD RD
BALTIMORE, MD
(39.344842, -76.567615)",2019,5,39.34492665,-76.56796934655799
7306809,P191393552,05/19/2019 07:06:00 PM,Non-Emergency,CD,Business Check,600 LAURENS ST,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1403,,"600 LAURENS ST
BALTIMORE, MD
(39.3043, -76.635596)",2019,5,39.304312,-76.635779
7276898,P191393283,05/19/2019 06:03:00 PM,Non-Emergency,ND,Hot Spot Check,5300 YORK RD,21212.0,Homeland,Northern,523.0,4.0,D2,North Baltimore/Guilford/Homeland,Census Tract 2712,,"5300 YORK RD
BALTIMORE, MD
(39.354463, -76.609868)",2019,5,39.3544619,-76.6100933
7266658,P191393331,05/19/2019 06:13:00 PM,Non-Emergency,CD,Hot Spot Check,600 LAURENS ST,21217.0,Upton,Central,123.0,11.0,D8,Upton/Druid Heights,Census Tract 1403,,"600 LAURENS ST
BALTIMORE, MD
(39.3043, -76.635596)",2019,5,39.304312,-76.635779
7276923,P191393424,05/19/2019 06:37:00 PM,Non-Emergency,ND,Business Check,1100 W 36TH ST,21211.0,Hampden,Northern,531.0,7.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1306,,"1100 W 36TH ST
BALTIMORE, MD
(39.331044, -76.63399)",2019,5,39.3311537,-76.63400151533173
7276944,P191393987,05/19/2019 08:45:00 PM,Medium,CD,WANTED ON WARR,300 E MADISON ST,21202.0,Penn-Fallsway,Eastern,312.0,12.0,D5,Unassigned -- Jail,Census Tract 1003,,"300 E MADISON ST
BALTIMORE, MD
(39.298812, -76.609688)",2019,5,39.299188799999996,-76.61045829304247
7403351,P191393539,05/19/2019 07:04:00 PM,Non-Emergency,SD,Business Check,2200 W PATAPSCO AV,21230.0,Lakeland,Southern,923.0,10.0,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,,"2200 W PATAPSCO AV
BALTIMORE, MD
(39.251464, -76.646416)",2019,5,39.251691550000004,-76.64652800560967
7306826,P191393742,05/19/2019 07:46:00 PM,Medium,SW,WANTED ON WARR,3700 GELSTON DR,21229.0,Edgewood,Southwestern,844.0,8.0,D10,Edmondson Village,Census Tract 1608.02,,"3700 GELSTON DR
BALTIMORE, MD
(39.295794, -76.678902)",2019,5,39.29591045,-76.67895695622131
7319341,P191393907,05/19/2019 08:29:00 PM,Non-Emergency,ED,COMMUNITY ENGAGE,1200 N POTOMAC ST,21213.0,Berea,Eastern,332.0,13.0,D5,Clifton-Berea,Census Tract 803.02,,"1200 N POTOMAC ST
BALTIMORE, MD
(39.305147, -76.575615)",2019,5,39.305126650000005,-76.57580982150475
7287922,P191393970,05/19/2019 08:42:00 PM,Non-Emergency,WD,Business Check,1900 PENROSE AV,21223.0,Penrose/Fayette Street Outreach,Western,714.0,9.0,D8,Southwest Baltimore,Census Tract 2001,,"1900 PENROSE AV
BALTIMORE, MD
(39.291227, -76.647571)",2019,5,39.29141395,-76.64758140709318
7266715,P191393399,05/19/2019 06:30:00 PM,Non-Emergency,WD,Hot Spot Check,1700 BLK W BALTIMORE ST,21223.0,Franklin Square,Western,711.0,9.0,D8,Southwest Baltimore,Census Tract 1901,Tri-District,"1700 BLK W BALTIMORE ST
BALTIMORE, MD
(39.28826, -76.643946)",2019,5,39.288367,-76.64397
7444165,P191393846,05/19/2019 08:14:00 PM,Non-Emergency,SE,Traffic Stop,1400 DUNDALK AV,21222.0,O'Donnell Heights,Southeastern,243.0,1.0,D6,Southeastern,Census Tract 2606.04,,"1400 DUNDALK AV
BALTIMORE, MD
(39.277343, -76.533457)",2019,5,39.27726055,-76.53371392718806
7287964,P191393300,05/19/2019 06:07:00 PM,Non-Emergency,WD,COMMUNITY ENGAGE,1800 N MOUNT ST,21217.0,Sandtown-Winchester,Western,742.0,7.0,D9,Sandtown-Winchester/Harlem Park,Census Tract 1502,Western,"1800 N MOUNT ST
BALTIMORE, MD
(39.309009, -76.644937)",2019,5,39.308997500000004,-76.64515880393586
7287901,P191393703,05/19/2019 07:37:00 PM,Non-Emergency,NE,Business Check,4900 FRANKFORD AV,21206.0,Frankford,Northeastern,443.0,2.0,D4,Cedonia/Frankford,Census Tract 2602.01,,"4900 FRANKFORD AV
BALTIMORE, MD
(39.331425, -76.54384)",2019,5,39.3315251,-76.5436701
7287989,P191393605,05/19/2019 07:15:00 PM,Non-Emergency,NE,TOWED VEHICLE,1600 E COLD SPRING LN,21218.0,Stonewood-Pentwood-Winston,Northeastern,413.0,3.0,D4,Northwood,Census Tract 2709.02,,"1600 E COLD SPRING LN
BALTIMORE, MD
(39.346047, -76.589057)",2019,5,39.346262550000006,-76.58903686796276
7444249,P191393979,05/19/2019 08:44:00 PM,Non-Emergency,ED,Traffic Stop,1800 HARFORD AV,21213.0,Oliver,Eastern,343.0,12.0,D5,Greenmount East,Census Tract 909,Eastern1,"1800 HARFORD AV
BALTIMORE, MD
(39.311016, -76.59968)",2019,5,39.310621,-76.599919
7297281,P191393687,05/19/2019 07:33:00 PM,Non-Emergency,NW,Hot Spot Check,2800 BOARMAN AV,21215.0,Towanda-Grantley,Northwestern,613.0,6.0,D1,Southern Park Heights,Census Tract 1513,,"2800 BOARMAN AV
BALTIMORE, MD
(39.337924, -76.667781)",2019,5,39.3380494,-76.667863705625
7403337,P191393818,05/19/2019 08:05:00 PM,Non-Emergency,SW,Traffic Stop,3700 EDMONDSON AV,21229.0,Edgewood,Southwestern,844.0,8.0,D10,Edmondson Village,Census Tract 1608.02,,"3700 EDMONDSON AV
BALTIMORE, MD
(39.293957, -76.678525)",2019,5,39.29418685,-76.67854343255843
7306825,P191393441,05/19/2019 06:40:00 PM,Medium,ND,COMMON ASSAULT,3100 BLK BARCLAY ST,21218.0,Abell,Northern,513.0,14.0,D2,Greater Charles Village/Barclay,Census Tract 1202.01,,"3100 BLK BARCLAY ST
BALTIMORE, MD",2019,5,39.326164,-76.611184
7444248,P191393781,05/19/2019 07:56:00 PM,Non-Emergency,ND,Business Check,3200 ST PAUL ST,21218.0,Charles Village,Northern,512.0,14.0,D2,Greater Charles Village/Barclay,Census Tract 1202.02,,"3200 ST PAUL ST
BALTIMORE, MD
(39.327843, -76.616084)",2019,5,39.327226,-76.6161337
7276886,P191393471,05/19/2019 06:49:00 PM,Non-Emergency,ND,TOWED VEHICLE,3200 BLK GREENMOUNT AV,21218.0,Abell,Northern,513.0,14.0,D5,Greater Charles Village/Barclay,Census Tract 905,,"3200 BLK GREENMOUNT AV
BALTIMORE, MD
(39.327394, -76.609419)",2019,5,39.3284887,-76.6094437
7276958,P191394043,05/19/2019 09:01:00 PM,Non-Emergency,SE,Business Check,3300 E FAYETTE ST,21224.0,Patterson Park Neighborhood,Southeastern,222.0,1.0,D6,Patterson Park North & East,Census Tract 2610,,"3300 E FAYETTE ST
BALTIMORE, MD
(39.294846, -76.570884)",2019,5,39.29515135,-76.57090563518065
7276885,P191393407,05/19/2019 06:31:00 PM,Non-Emergency,WD,Traffic Stop,1800 BLK PRESBURY ST,21217.0,Sandtown-Winchester,Western,742.0,7.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1502,Western,"1800 BLK PRESBURY ST
BALTIMORE, MD
(39.307829, -76.647651)",2019,5,39.3080285,-76.6441867
7276927,P191394058,05/19/2019 09:04:00 PM,Non-Emergency,SW,COMMUNITY ENGAGE,200 N MONASTERY AV,21229.0,Allendale,Southwestern,843.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"200 N MONASTERY AV
BALTIMORE, MD
(39.28932, -76.674676)",2019,5,39.2894524,-76.6748741383251
7266746,P191393527,05/19/2019 07:00:00 PM,Non-Emergency,WD,Hot Spot Check,700 N FREMONT AV,21217.0,Harlem Park,Western,713.0,9.0,D8,Sandtown-Winchester/Harlem Park,Census Tract 1601,Central,"700 N FREMONT AV
BALTIMORE, MD
(39.296866, -76.633249)",2019,5,39.296968,-76.63342
7444287,P191393920,05/19/2019 08:31:00 PM,Non-Emergency,ND,Business Check,2700 SISSON ST,21211.0,Remington,Northern,511.0,12.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1207,,"2700 SISSON ST
BALTIMORE, MD
(39.318714, -76.624653)",2019,5,39.3184652,-76.6248432
7306794,P191393491,05/19/2019 06:52:00 PM,Non-Emergency,SW,Hot Spot Check,200 S CATHERINE ST,21223.0,Shipley Hill,Southwestern,842.0,9.0,D8,Southwest Baltimore,Census Tract 2004,Tri-District,"200 S CATHERINE ST
BALTIMORE, MD
(39.284632, -76.655995)",2019,5,39.2846194,-76.65624792113528
7297287,P191393494,05/19/2019 06:53:00 PM,Non-Emergency,ND,Business Check,3200 ST PAUL ST,21218.0,Charles Village,Northern,512.0,14.0,D2,Greater Charles Village/Barclay,Census Tract 1202.02,,"3200 ST PAUL ST
BALTIMORE, MD
(39.327843, -76.616084)",2019,5,39.327226,-76.6161337
7319214,P191393460,05/19/2019 06:45:00 PM,Non-Emergency,ND,Business Check,3600 KESWICK RD,21211.0,Wyman Park,Northern,531.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"3600 KESWICK RD
BALTIMORE, MD
(39.331422, -76.628037)",2019,5,39.3313766,-76.6281305
7306912,P191393793,05/19/2019 07:59:00 PM,Non-Emergency,NW,Hot Spot Check,5100 PARK HEIGHTS AV,21215.0,Central Park Heights,Northwestern,614.0,6.0,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"5100 PARK HEIGHTS AV
BALTIMORE, MD
(39.34847, -76.674875)",2019,5,39.3456985,-76.6717894
7287887,P191393247,05/19/2019 05:56:00 PM,Non-Emergency,WD,Hot Spot Check,N SMALLWOOD ST/VINE ST,21223.0,Penrose/Fayette Street Outreach,Western,714.0,9.0,D8,Southwest Baltimore,Census Tract 2002,,"N SMALLWOOD ST
BALTIMORE, MD",2019,5,39.3092062,-76.6526696
7319271,P191393859,05/19/2019 08:17:00 PM,Non-Emergency,ED,Traffic Stop,2200 E MONUMENT ST,21205.0,Middle East,Eastern,321.0,13.0,D5,Madison/East End,Census Tract 703,Eastern2,"2200 E MONUMENT ST
BALTIMORE, MD
(39.298685, -76.586474)",2019,5,39.29890585,-76.58651315632937
7276911,P191393389,05/19/2019 06:28:00 PM,Non-Emergency,SW,COMMUNITY ENGAGE,3300 W BALTIMORE ST,21229.0,Saint Josephs,Southwestern,842.0,8.0,D10,Allendale/Irvington/S. Hilton,Census Tract 2007.01,,"3300 W BALTIMORE ST
BALTIMORE, MD
(39.285795, -76.672607)",2019,5,39.2860938,-76.67265459999999
7276957,P191393944,05/19/2019 08:37:00 PM,Non-Emergency,ND,Business Check,3600 KESWICK RD,21211.0,Wyman Park,Northern,531.0,14.0,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,,"3600 KESWICK RD
BALTIMORE, MD
(39.331422, -76.628037)",2019,5,39.3313766,-76.6281305
7403267,P191393916,05/19/2019 08:31:00 PM,Non-Emergency,NW,Business Check,5100 PARK HEIGHTS AV,21215.0,Central Park Heights,Northwestern,614.0,6.0,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.02,Northwestern,"5100 PARK HEIGHTS AV
BALTIMORE, MD
(39.34847, -76.674875)",2019,5,39.3456985,-76.6717894
7297246,P191393257,05/19/2019 05:58:00 PM,Non-Emergency,CD,Business Check,1000 PARK AV,21201.0,Mid-Town Belvedere,Central,141.0,11.0,D8,Midtown,Census Tract 1102,,"1000 PARK AV
BALTIMORE, MD
(39.303375, -76.618773)",2019,5,39.30363645219064,-76.6194835506473
7444179,P191393370,05/19/2019 06:24:00 PM,Non-Emergency,NW,Traffic Stop,3100 WOODLAND AV,21215.0,Central Park Heights,Northwestern,614.0,6.0,D1,Pimlico/Arlington/Hilltop,Census Tract 2716,,"3100 WOODLAND AV
BALTIMORE, MD
(39.346048, -76.669848)",2019,5,39.34618045,-76.66997195601368
